text,label,source,rewrite
"To evaluate the efficacy of faculty-led problem-based learning ( PBL ) vs online simulated-patient case in fourth-year ( P4 ) pharmacy students . Fourth-year pharmacy students were randomly assigned to participate in either online branched-case learning using a virtual simulation platform or a small-group discussion . Preexperience and postexperience student assessments and a survey instrument were completed . While there were no significant differences in the preexperience test scores between the groups , there was a significant increase in scores in both the virtual-patient group and the PBL group between the preexperience and postexperience tests . The PBL group had higher postexperience test scores ( 74.811.7 ) than did the virtual-patient group ( 66.513.6 ) ( p = 0.001 ) . The PBL method demonstrated significantly greater improvement in postexperience test scores than did the virtual-patient method . Both were successful learning methods , suggesting that a diverse approach to simulated patient cases may reach more student learning styles .",1,Human_pubmed,"This study assessed the effectiveness of faculty-led problem-based learning (PBL) compared to an online simulated-patient case for fourth-year (P4) pharmacy students. P4 students were randomly assigned to either an online branched-case learning activity using a virtual simulation platform or a small-group discussion. Student assessments and a survey were administered before and after the experience. Although preexperience test scores showed no significant differences between groups, both the virtual-patient group and the PBL group showed a significant score increase from pre- to postexperience tests. The PBL group achieved higher postexperience test scores (74.8 ± 11.7) than the virtual-patient group (66.5 ± 13.6) (p = 0.001). The PBL method resulted in significantly greater improvement in postexperience scores than the virtual-patient method. Both approaches were effective, indicating that a varied strategy for simulated patient cases may accommodate diverse student learning styles."
"To determine if training with a chicken wing model improves performance of endoscopic endonasal surgery ( EES ) with microvascular dissection . Randomized experimental study . A single-blinded randomized clinical trial of trainees with various levels of endoscopic experience was conducted to determine if prior training on a nonhuman model augments endoscopic skill and efficiency in a surrogate model for live surgery . Medical students , residents , and fellows were randomized to two groups : a control group that performed an endoscopic transantral internal maxillary artery dissection on a silicone-injected anatomical specimen , and an interventional group that underwent microvascular dissection training on a chicken wing model prior to performing the anatomic dissection on the cadaver specimen . Time to completion and quality of dissection were measured . A Mann-Whitney test demonstrated a significant improvement in time and quality outcomes respectively across all interventional groups , with the greatest improvements seen in participants with less endoscopic experience : medical students ( P = .032 , P = .008 ) , residents and fellows ( P = .016 , P = .032 ) . Prior training on the chicken wing model improves surgical performance in a surrogate model for live EES .",1,Human_pubmed,"To assess whether training with a chicken wing model enhances performance in endoscopic endonasal surgery (EES) involving microvascular dissection. A randomized experimental trial. A single-blinded randomized clinical trial involving trainees of varying endoscopic experience levels was performed to evaluate if prior training on a nonhuman model boosts endoscopic skill and efficiency in a surrogate model for live surgery. Medical students, residents, and fellows were randomly assigned to two groups: a control group that conducted an endoscopic transantral internal maxillary artery dissection on a silicone-injected anatomical specimen, and an interventional group that received microvascular dissection training on a chicken wing model before performing the anatomical dissection on the cadaver specimen. Time to completion and dissection quality were assessed. A Mann-Whitney test indicated significant improvements in both time and quality outcomes across all interventional groups, with the most notable gains observed in participants having less endoscopic experience: medical students (P = .032, P = .008), residents and fellows (P = .016, P = .032). Prior training on the chicken wing model enhances surgical performance in a surrogate model for live EES."
"To explore the effect of intravariceal-mucosal sclerotherapy using small dose of sclerosant on the recurrence of esophageal varices . We randomly assigned 38 cirrhotic patients with previous variceal bleeding and high variceal pressure ( > 15.2 mmHg ) to receive endoscopic variceal ligation ( EVL ) and combined intravariceal and esophageal mucosal sclerotherapy ( combined group ) using small-volume sclerosant . The end-points of the study were rebleeding and recurrence of esophageal varices . During a median follow-up period of 16 mo , varices recurred in 1 patient in the combined group as compared with 7 patients in the EVL group ( P = 0.045 ) . Rebleeding occurred in 3 patients in the EVL group as compared with 1 patient in the combined group ( P = 0.687 ) . No patient died in the two groups . No significant differences were observed between the two groups with respect to serious adverse events . Intravariceal-mucosal sclerotherapy using small dose of sclerosant is more effective than EVL in decreasing the incidence of variceal recurrence for cirrhotic patients .",1,Human_pubmed,"To investigate the impact of low-dose intravariceal-mucosal sclerotherapy on esophageal varices recurrence. Thirty-eight cirrhotic patients with prior variceal bleeding and elevated variceal pressure (>15.2 mmHg) were randomized to undergo endoscopic variceal ligation (EVL) alone or EVL combined with intravariceal and mucosal sclerotherapy using a minimal sclerosant volume (combined group). Study outcomes included rebleeding and variceal recurrence. Over a median follow-up of 16 months, varices recurred in 1 patient in the combined group versus 7 in the EVL group (P = 0.045). Rebleeding occurred in 3 EVL patients compared to 1 in the combined group (P = 0.687). No deaths occurred in either group, and serious adverse events did not differ significantly between groups. Low-dose intravariceal-mucosal sclerotherapy is superior to EVL alone in reducing variceal recurrence among cirrhotic patients."
"We compared 2 strategies for disseminating an evidence-based skin cancer prevention program . We evaluated the effects of 2 strategies ( basic vs enhanced ) for dissemination of the Pool Cool skin cancer prevention program in outdoor swimming pools on ( 1 ) program implementation , maintenance , and sustainability and ( 2 ) improvements in organizational and environmental supports for sun protection . The trial used a cluster-randomized design with pools as the unit of intervention and outcome . The enhanced group received extra incentives , reinforcement , feedback , and skill-building guidance . Surveys were collected in successive years ( 2003-2006 ) from managers of 435 pools in 33 metropolitan areas across the United States participating in the Pool Cool Diffusion Trial . Both treatment groups improved their implementation of the program , but pools in the enhanced condition had significantly greater overall maintenance of the program over 3 summers of participation . Furthermore , pools in the enhanced condition established and maintained significantly greater sun-safety policies and supportive environments over time . This study found that more intensive , theory-driven dissemination strategies can significantly enhance program implementation and maintenance of health-promoting environmental and policy changes . Future research is warranted through longitudinal follow-up to examine sustainability .",1,Human_pubmed,"We assessed two approaches for distributing an evidence-based skin cancer prevention initiative. The impact of two dissemination methods (basic versus enhanced) for the Pool Cool skin cancer prevention program at outdoor swimming pools was examined regarding (1) program execution, continuity, and long-term viability, and (2) enhancements in organizational and environmental support for sun safety. The study employed a cluster-randomized design with pools as the intervention and outcome unit. The enhanced group obtained additional incentives, reinforcement, feedback, and skill-development support. Surveys were gathered in consecutive years (2003–2006) from managers of 435 pools in 33 U.S. metropolitan areas involved in the Pool Cool Diffusion Trial. Both groups enhanced their program execution, but pools in the enhanced condition showed notably better overall program continuity across three summer seasons. Additionally, pools in the enhanced condition developed and sustained significantly stronger sun-safety policies and supportive environments over time. This research indicates that more intensive, theory-based dissemination approaches can substantially improve program execution and the durability of health-promoting environmental and policy modifications. Further longitudinal follow-up is needed to investigate long-term sustainability."
"The aim of this study was to evaluate the surface roughness and morphology of enamel with a surface roughness tester and scanning electron microscopy after the removal of metal brackets and polishing . Ten orthodontic patients were selected for the study . At the conclusion of orthodontic treatment , their metal brackets were removed . For each patient , teeth on one side of the mouth were randomly chosen for finishing and polishing with aluminum oxide discs ( n = 10 ) . Teeth on the other side were finished with multilaminated carbide burs ( n = 10 ) . Dental replicas ( before and after tooth polishing ) were obtained with epoxy resin . Three surface roughness measurements were made in different directions with an angle of 120 among them , and a mean for each dental replica was calculated . The roughness data were statistically evaluated by repeated-measurements analysis of variance . Three specimens from each group were also used for scanning electron microscopy analysis . After resin removal , the average roughness in the carbide bur group ( 0.31 m ) was significantly greater than that in the aluminum oxide disc group ( 0.25 m ) . The aluminum oxide disc polishing system resulted in less enamel roughness than did the multilaminated carbide bur system .",1,Human_pubmed,"This study aimed to assess enamel surface roughness and morphology using a surface roughness tester and scanning electron microscopy following metal bracket removal and polishing. Ten orthodontic patients were included. After treatment completion, their metal brackets were taken off. For each patient, teeth on one side were randomly assigned for finishing and polishing with aluminum oxide discs (n=10). Teeth on the opposite side were finished using multilaminated carbide burs (n=10). Epoxy resin dental replicas were created before and after polishing. Surface roughness was measured three times in directions 120° apart, and a mean value for each replica was determined. Roughness data were analyzed statistically with repeated-measures ANOVA. Additionally, three specimens from each group underwent scanning electron microscopy. Following resin removal, average roughness was significantly higher in the carbide bur group (0.31 m) compared to the aluminum oxide disc group (0.25 m). The aluminum oxide disc polishing system produced lower enamel roughness than the multilaminated carbide bur system."
"To determine whether plasma sclerostin levels are affected by applying whole-body vibration treatments . Following a pilot study , the pretsent prospective , randomized , controlled single-blind study was performed on 16 healthy volunteer women ( ages 20 to 40 years ) . Subjects were randomly divided into 2 groups , and whole-body vibration was applied to the treatment group but not to the controls . The plasma sclerostin levels were measured before the treatment and at the 10th minute after whole-body vibration on the 1st , 2nd , and 5th days of application . The plasma sclerostin level measured at 10 min after the whole-body vibration treatment increased 91 % ( P = 0.024 ) on the 1st day and decreased 31.5 % ( P = 0.03 ) on the 5th day in the whole-body vibration group . In the control group , there was no change in the plasma sclerostin level at any time . A progressive increase in baseline plasma sclerostin levels during the 5 days of vibration sessions was also found . Our study demonstrated that whole-body vibration can change plasma sclerostin levels , and that this change is detectable 10 min after whole-body vibration treatments .",1,Human_pubmed,"This study aimed to assess the impact of whole-body vibration on plasma sclerostin levels. A prospective, randomized, controlled single-blind trial was conducted with 16 healthy female volunteers (aged 20–40 years), following a pilot study. Participants were randomly assigned to either a treatment group, which received whole-body vibration, or a control group, which did not. Plasma sclerostin levels were measured before treatment and 10 minutes after vibration on the 1st, 2nd, and 5th days. In the vibration group, sclerostin increased by 91% (P = 0.024) on day 1 and decreased by 31.5% (P = 0.03) on day 5. No changes were observed in the control group at any time point. Additionally, baseline sclerostin levels showed a progressive increase over the five-day vibration period. The findings indicate that whole-body vibration alters plasma sclerostin levels, with changes detectable 10 minutes post-treatment."
"To compare intravitreal bevacizumab versus ranibizumab as adjuvant treatment prior to pars plana vitrectomy ( PPV ) in proliferative diabetic retinopathy ( PDR ) with respect to parameters of surgical complexity . Prospective , randomized , double-masked pilot study of patients requiring PPV for nonclearing vitreous hemorrhage or tractional retinal detachment ( TRD ) secondary to PDR . Patients were randomized to receive either intravitreal bevacizumab or ranibizumab at standard doses 1 week preoperatively . Measured parameters included total surgical time , presence of TRD , intraoperative bleeding , iatrogenic retinal breaks , and use of endolaser and endodiathermy or silicone oil . A total of 29 patients were recruited . For surgical parameters , there were no statistically significant differences between the groups in the univariate analyses . Multivariable analysis showed no statistically significant difference for total surgical time . This pilot study suggests that intravitreal bevacizumab and ranibizumab are equivalent as surgical adjuvants when used as pre-treatment in patients with PDR undergoing PPV .",1,Human_pubmed,"To assess intravitreal bevacizumab against ranibizumab as adjuvant therapy before pars plana vitrectomy (PPV) in proliferative diabetic retinopathy (PDR) regarding surgical complexity measures. A prospective, randomized, double-masked pilot study included patients needing PPV for nonclearing vitreous hemorrhage or tractional retinal detachment (TRD) due to PDR. Participants were randomized to receive standard doses of either intravitreal bevacizumab or ranibizumab one week before surgery. Evaluated parameters comprised total surgical duration, TRD presence, intraoperative bleeding, iatrogenic retinal breaks, and the application of endolaser, endodiathermy, or silicone oil. Twenty-nine patients were enrolled. In surgical measures, univariate analyses revealed no statistically significant differences between groups. Multivariable analysis indicated no statistically significant difference in total surgical time. This pilot study implies that intravitreal bevacizumab and ranibizumab are comparable as surgical adjuvants when administered preoperatively in PDR patients undergoing PPV."
"To assess the efficacy of massage for decreasing occupational low back pain in workers of a Nursing team in an Emergency Room . A randomized controlled trial , using a socio-demographic/morbidity questionnaire and a Pain Numeric Scale . Forty-five subjects were randomly allocated for intervention ( G1 - Massage by acupressure ) , placebo group ( G2 - application of Garlium Arseneid Laser 904 nm turned off ) and control ( G3 - no intervention ) . The main triggering factor , as well as the worsening of pain , was the patient manipulation , both with a prevalence of 34.9 % . The main treatment for low back pain before this research was the use of medication , with a prevalence of 44.2 % . In accordance with a variance analysis , only G1 presented a significant statistical difference , with a better result after 12 sessions . Massage presented an enormous effect ( d = 4.59 ) , corresponding to 86 % of reduction in the pain level . Massage was effective to decrease occupational low back pain of those Nursing workers .",1,Human_pubmed,"To evaluate the effectiveness of massage in reducing occupational low back pain among Nursing team members in an Emergency Room. A randomized controlled trial was conducted, utilizing a socio-demographic/morbidity questionnaire and a Pain Numeric Scale. Forty-five participants were randomly assigned to an intervention group (G1 - acupressure massage), a placebo group (G2 - application of an inactive Garlium Arseneid Laser 904 nm), and a control group (G3 - no intervention). The primary triggering factor for pain, as well as its exacerbation, was patient handling, both with a prevalence of 34.9%. Before this study, the main treatment for low back pain was medication, with a prevalence of 44.2%. According to variance analysis, only G1 showed a significant statistical difference, with improved outcomes after 12 sessions. Massage demonstrated a substantial effect (d = 4.59), equating to an 86% reduction in pain levels. Massage proved effective in decreasing occupational low back pain for these Nursing workers."
"This study intended to implement a novel intervention strategy , in Brazil , using an ecohealth approach and analyse its effectiveness and costs in reducing Aedes aegypti vector density as well as its acceptance , feasibility and sustainability . The intervention was conducted from 2012 to 2013 in the municipality of Fortaleza , northeast Brazil . A cluster randomized controlled trial was designed by comparing ten intervention clusters with ten control clusters where routine vector control activities were conducted . The intervention included : community workshops ; community involvement in clean-up campaigns ; covering the elevated containers and in-house rubbish disposal without larviciding ; mobilization of schoolchildren and senior inhabitants ; and distribution of information , education and communication ( IEC ) materials in the community . Differences in terms of social participation , commitment and leadership were present in the clusters . The results showed the effectiveness of the intervention package in comparison with the routine control programme . Differences regarding the costs of the intervention were reasonable and could be adopted by public health services . Embedding social participation and environmental management for improved dengue vector control was feasible and significantly reduced vector densities . Such a participatory ecohealth approach offers a promising alternative to routine vector control measures .",1,Human_pubmed,"This research aimed to deploy a new intervention strategy in Brazil, employing an ecohealth framework to evaluate its effectiveness, cost, acceptance, feasibility, and sustainability in lowering Aedes aegypti vector density. The intervention took place from 2012 to 2013 in Fortaleza municipality, northeastern Brazil. A cluster randomized controlled trial compared ten intervention clusters with ten control clusters receiving standard vector control. The intervention comprised: community workshops; resident engagement in clean-up drives; covering elevated water containers and managing household waste without larvicides; mobilizing schoolchildren and elderly residents; and disseminating information, education, and communication (IEC) materials locally. Variations in social participation, commitment, and leadership were observed among clusters. Findings indicated the intervention package was more effective than routine control. Cost differences were moderate and potentially adoptable by public health services. Integrating social participation and environmental management enhanced dengue vector control feasibility and substantially cut vector densities. This participatory ecohealth method presents a viable alternative to conventional vector control measures."
"Induction of labor , an increasingly common intervention , is often preceded by the application of an agent to `` prime '' or `` ripen '' the cervix . We conducted a randomized controlled trial to compare clinical , economic , and psychosocial outcomes of inpatient and outpatient cervical priming before induction of labor . In this paper we present the psychosocial outcomes . Women participating in a randomized controlled trial in two Australian metropolitan teaching hospitals completed questionnaires to measure anxiety and depression at enrollment , and to examine satisfaction , experiences , depression , and infant feeding 7 weeks after giving birth . Data analysis was by intention to treat and by having received the intervention as intended ( approximately 50 % in each group ) . Of 1,004 eligible women , 85 percent consented ( n = 407 , outpatient ; n = 414 inpatient ) . No statistically significant or clinically relevant differences were found in immediate anxiety , depression , or infant feeding . Small , statistically significant differences favoring outpatient priming were found in seven of the nine subscales in the 7-week postpartum questionnaire . The direction of the effect was maintained , mostly with a larger effect size in women who received the intervention . Women allocated to outpatient priming were more satisfied with their priming experience than women allocated to inpatient priming . Being informed that they could go home after cervical priming did not increase women 's anxiety .",1,Human_pubmed,"Labor induction, a growingly frequent procedure, is commonly preceded by cervical priming or ripening using an agent. We performed a randomized controlled trial to assess clinical, economic, and psychosocial results of inpatient versus outpatient cervical priming before labor induction. This paper focuses on the psychosocial outcomes. Participants in a randomized controlled trial at two Australian metropolitan teaching hospitals filled out questionnaires measuring anxiety and depression at enrollment, and evaluating satisfaction, experiences, depression, and infant feeding 7 weeks postpartum. Data were analyzed by intention to treat and by actual intervention received (about 50% per group). Out of 1,004 eligible women, 85% consented (n=407 outpatient; n=414 inpatient). No statistically significant or clinically meaningful differences emerged in immediate anxiety, depression, or infant feeding. Minor, statistically significant differences favoring outpatient priming appeared in seven of nine subscales on the 7-week postpartum questionnaire. The trend persisted, often with a stronger effect in women who underwent the intervention. Women assigned to outpatient priming reported greater satisfaction with their priming experience compared to those assigned to inpatient priming. Knowing they could return home after cervical priming did not raise women's anxiety."
